	english	sinhala	Similarity score	Alignment score
1319	The filter export format is a plain text file. The file begins with a header line [AdBlock], then all of the filters follow each on a separate line.	පෙරහනේ අපදාන හාඩසවිය වනුයේ පැහැදිලි පෙළ ගොනුවකි. ගොනුව, [AdBlock] ශීර්ෂයකින් ආරම්භ වන අතර, ඊලඟට සියලු පෙරහන් වෙන් වෙන් පේළි වලින් දැක්වේ.	0.47720179684256436	0.303716
1320	Symbol, Math	සංකේතය, ගණිත	0.4771580995002296	0.615385
1321	The address of the automatic proxy configuration script is invalid. Please correct this problem before proceeding. Otherwise, your changes will be ignored.	ස්වයංක්‍රීය ප්‍රොක්සි සැකසුම් ස්ක්‍රිප්ටයේ ලිපින වලංගු නොවේ. කරුණාකර ඉදිරියට යාමට පෙර එම වරද නිවැරදි කරන්. එසේ නොවේනම් ඔබේ සැකසුම් නොසලකා හැරෙන බවත් සලකන්න.	0.47714590255054645	0.479401
1322	Outline active window title	පිටදාර සක්‍රීය කවුළු මාතෘකාව	0.4771294278179994	0.508621
1323	"Enable boot options in the ""Shutdown..."" dialog."	"""වසාදමන්න..."" සංවාදයේ ආරම්භක අභිප්‍රේත සක්‍රීය කරන්න. @ title: column"	0.4771254064544337	0.37449
1324	Unknown multimedia controller	නොදන්නා බහුමාධ්‍ය පාලකය	0.4771172335022129	0.7
1325	Open new tabs in the background	පසුබිමේ නව ටැබ විවෘත කරන්න (p)	0.4770116498111747	0.31754
1326	Press this button to select your favorite terminal client. Please note that the file you select has to have the executable attribute set in order to be accepted. Also note that some programs that utilize Terminal Emulator will not work if you add command line arguments (Example: konsole -ls).	ඔබේ ප්‍රියතම අග්‍ර වැඩසටහන තෝරාගැනීමට මෙම බොත්තම භාවිත කරන්න. මෙය පිළිගැනීමට නම් ඔබ තෝරාගන්නා ගොනු විධානීය විය යුතු බව සලකන්න. ඒ අතරම ඔබ විධාන රේඛීය තර්ක (උදා: konsole - ls) ඇතුළත් නොකලහොත් අග්‍ර අනුකාරක මත පදනම් වන වැඩසටහන් ක්‍රියා නොකරන බව සලකන්න.	0.4769017113940208	0.438082
1327	Show'Copy To 'and'Move To' commands	'පිටපත් වන්නේ' සහ 'ගෙනයන්නේ' විධාන පෙන්වන්න@ title: group	0.4768715072568739	0.441571
1329	Bell emitted within a visible session	දෘශ්‍ය වාරය තුළ සීනුව විමෝචනයName	0.4768425425863825	0.460526
1330	The OpenLook Virtual Window Manager. OLWM enhanced for handling of virtual desktops	විවෘත පෙනුම අතත්‍ය කවුළු කළමනාකරු. අතත්‍ය වැඩතල හැසිරවීම සඳහා OLWM දියුණු කිරීමName	0.47681528568500653	0.35119
1331	Configure the application's keyboard shortcut assignments.	යෙදුමේ යතුරුපුවරු කෙටිමං එකතු මෙහිදී සකසන්න	0.4768097005726304	0.345532
1332	Many fixes	බොහෝ නිවැරදි කිරීම්	0.47680029695038684	0.352273
1333	libsmbclient failed to initialize context	libsmbclientට අන්තර්ගතය සැකසීමට නොහැකිවිය	0.4767588240047189	0.52381
1335	Draw frame around not completely loaded images	සම්පූර්ණයෙන් පූර්ණය නොවූ පිංතූර වටා රාමුවක් අඳින්න (w)	0.4767233935126569	0.739072
1336	Installed Plugins	ස්ථාපිත ප්ලගීන	0.4766591342704487	1.0
1337	Inactive Text on Normal Background	සාමාන්‍ය පසුබිමේ අක්‍රීය පෙළcolor- kcm- set- preview	0.47664545910811285	0.46496
1338	"Set the user-readable caption, for example ""Konsole"""	"පරිශීලකයාට- කියවිය හැකි මාතෘකාවක් සකසන්න. උදාහරණයක් ලෙස ""කන්සෝලය"""	0.4766418999643065	0.652087
1339	Folders are automatically distributed in several columns. The optimal number of columns depends on the width of the konqueror window and the number of bookmarks you have.	බහලුම් ස්වයංක්‍රීයව තීරු කිහිපයකට බෙදෙයි. ප්‍රශස්ත තීරු ගණන konqueror කවුළුවේ පළල හා ඔබ සතුව ඇති පොත්සලකුණු ගණන මත පදනම් වේ.	0.4765852716518566	0.501614
1340	"This is a list of services associated with files of the selected file type. This list is shown in Konqueror's context menus when you select a ""Preview with..."" option. If more than one service is associated with this file type, then the list is ordered by priority with the uppermost item taking precedence over the others."	"මෙය තෝරාගත් ගොනු වර්‍ගයේ ගොනු සමග සහයෝගී වන සේවා ලැයිස්තුවයි. Konqueror සන්දර්භ මෙනුවේ ""සමඟ පෙරදක්වන්න"" අභිප්‍රේතය තෝරාගත් විට මෙම ලැයිස්තුව දැක්වේ. මෙම ගොනු වර්‍ගයට එකකට වඩා වැඩි සේවා ගණනක් සහයෝගී විට, ලැයිස්තුව ප්‍රමුඛතාව මත පෙළ ගැසෙන අතර ඉහළින්ම තැබෙන සේවාවට අනික්වාට වඩා වැඩි ප්‍රමුඛතාවක් හිමිවේ."	0.4765359056946181	0.390811
1342	Multiple Views	බහු දසුන්	0.4765087413834408	0.5
1343	Delete Profile	පැතිකඩ මකන්න	0.47649822529638186	0.535897
1344	Restore a trashed file to its original location	කුණුකූඩයට දැමූ ගොනුවක් එහි මුල් ස්ථානයට ප්‍රථිස්ථාපනය කරන්න	0.47648239225691214	0.65625
1345	Only allow & HTTP and HTTPS URLs for plugins	ප්ලගින සඳහා & HTTP හා HTTPS URL පමණක් ඉඩදෙන්න	0.47647619410417974	0.582609
1346	Use a different & email client:	වෙනත් තැපැල් වැඩසටහනක් භාවිත කරන්න (e):	0.4764322237460874	0.7375
1347	Removal of the default desktop theme is not allowed.	පෙරනිමි වැඩතල තේමාව වෙනස් කිරීමට අවසර නැත.	0.4764179871981469	0.414656
1348	Attempt automatic discovery of the environment variables used for setting system wide proxy information. This feature works by searching for commonly used variable names such as HTTP_PROXY, FTP_PROXY and NO_PROXY.	පද්ධති පැතිරුනු ප්‍රොක්සි තොරතුරු සඳහා යොදාගෙන ඇති පාරිසරික විචල්‍යන් ස්වයංක්‍රීයව සොයාගැනීමට ප්‍රයත්න දරයි. මෙම විශේෂාංගය පොදුවේ භාවිත වන HTTP_ PROXY, FTP_ PROXY හා NO_ PROXY විචල්‍ය නාම සෙවීම මගින් ක්‍රියා කරයි.	0.47641224870676524	0.471963
1349	Activate previously used tab when closing the current tab	වත්මන් ටැබය වසාදැමීමේදී පෙරදී භාවිතා කල ටැබය සක්‍රීය කරන්න	0.4763807818235364	0.504091
1350	Virtual desktop fourteen is selected	දහ හතර වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.47637195263814647	0.498022
1351	Middle button:	මැද බොත්තම:	0.47632384940516204	0.6
1352	Shutdown applet server when inactive for more than	වඩා අක්‍රීයව පවතී නම් ඇප්ලට් සංග්‍රහකය වසාදමන්න (t)	0.47631196308066137	0.39819
1353	Drag start distance:	ඇදීම් ආරම්භ දුර:	0.4763067163148662	0.680672
1354	Regular Expression syntax is incorrect	සාමාන්‍ය ප්‍රකාශන යෙදුම නිවැරදි නොවේ	0.476297025787062	0.893971
1355	Active window	සක්‍රීය කවුළුව	0.47629220414091833	0.516667
1356	Use Present Windows effect to layout the windows	කවුළු ආකෘති සඳහා වත්මන් කවුළු සැරසිලි යොදාගන්න	0.4762806087383069	0.501086
1357	Used by menu bars and popup menus.	මෙනු තීරු හා පොප් අප් මෙනු විසින් භාවිත කරයි.	0.47627044622277026	0.395031
1358	Virtual Size	අතත්‍ය ප්‍රමාණයprocess heading	0.4762623529531993	0.741935
1359	Configure actions	ක්‍රියා සකසන්න	0.47620685448055156	1.0
1360	The description about the crash details does not provide enough information.	බිඳවැටීම පිළිබඳ විස්තරය ප්‍රමාණවත් තොරතුරු නොසපයයි. @ info	0.4762025691525196	0.419106
1362	You need to install the debugger package (%1) and click the Reload Crash Information button.	ඔබට (% 1) නිවැරදි කාරක පැකේජ ස්ථාපනය කිරීමට සිදුවන අතර බිඳවැටීම් වාර්ථා තොරතුරු ප්‍රථිපූර්නය කරන්න බොත්තම ක්ලික් කරන්න. @ title: window	0.47615065978607163	0.437658
1363	Empty the contents of the trash	කුණුකූඩයේ අන්තර්ගතය හිස් කරන්න	0.4761057903524488	0.556956
1364	The fulltext search feature makes use of the ht: / /dig HTML search engine. You can get ht: / /dig at the	සම්පූර්ණ පෙළ සෙවුම ht: // dig HTML සෙවුම් යන්ත්‍රය ප්‍රයෝජනවත් කරයි. ඔබට මෙහිදී ht: // dig ලැබිය හැක	0.4760875773936277	0.396367
1365	& Profile name:	පැතිකඩ නාමය (P):	0.47608473761647474	0.334559
1366	Show & hidden files	සැඟවුනු ගොනු සොයන්න (h)	0.4760522738506552	0.3875
1368	Unable to load audio file	ශ්‍රව්‍ය ගොණුව පූර්ණය කල නොහැක	0.4759893279406242	0.469603
1369	Unable to download the icon theme archive; please check that address %1 is correct.	අයිකන තේමා සංර‍ක්‍ෂ‍ණය බාගත නොහැකි විය; කරුණාකර% 1 ලිපිනය නිවැරදි දැයි පරීක්‍ෂා‍ කරන්න.	0.4759388947422849	0.696634
1370	Disk quota exceeded	තැටි පංගු සීමා ඉක්මවා ඇත	0.47591308077971917	0.615
1371	Report bad entry	නරක ප්‍රවේශය වාර්තා කරන්න	0.47587289666017585	0.884615
1373	Font Settings Changed	අකුරු සැකසුම් වෙනස් විය	0.47586015591514297	0.587121
1374	Show Settings	සිටුවම් පෙන්වන්න	0.47585138148444334	1.0
1375	Switch to Desktop 13	13 වන වැඩතලයට මාරුවන්න	0.4758439329743851	0.863354
1376	Watch for messages from local users sent with write(1) or wall(1)	ප්‍රාදේශීය පරිශීලකයන් විසින් write( 1) හෝ wall( 1) සමඟ යවන පණිවුඩ බලන්නComment	0.47583058844611514	0.482931
1377	Hide Settings	සිටුවම් සඟවන්න	0.47580664480456564	0.554762
1378	United Arab Emirates Dirham	එක්සත් අරාඹි එමීර් රාජ්‍යName	0.47579654803848825	0.502381
1379	Unknown Audio Interface Type	නොදන්නා ශ්‍රව්‍ය අතුරුමුහුණත් වර්‍ගය	0.4757747243565973	0.805685
1380	"Enables FTP's ""passive"" mode. This is required to allow FTP to work from behind firewalls."	"FTP හී ""නිශ්ක්‍රීය"" ප්‍රකාරය සක්‍රිය කරන්න. මෙය FTP ගිණි පවුරු වලට පසුපසින් ක්‍රියාත්මක කිරීමට ඇවැසි වේ."	0.4757485622976674	0.348718
1381	Create as symlink	සංකේත ඈඳුතුවක් ලෙස නිර්මාණය කරන්න	0.4757210061070509	0.681373
1383	Confirm & when closing windows with multiple tabs	ටැබ කිහිපයක් සමඟ කවුළු වසාදැමීමේදී තහවුරු කරන්න (w)	0.47568926491658203	0.342308
1384	Lists all file manager locations	: q: ට ගැලපෙන ගොණු කළමණාකාර පිහිටුම සොයන්න	0.47567751075257547	0.370331
1385	The browser identification text sent to the sites you visit. Use the provided options to customize it.	ඔබ පිවිසෙන අඩවි වලට ඔබේ ගවේශක අනන්‍යතා පෙලක් යැවේ. දී ඇති අභිප්‍රේත භාවිත කර එය රුචිකරණය කරන්න.	0.4756510801234981	0.356695
1386	Configure View Profiles...	දසුන් පැතිකඩ සකසන්න... (o)	0.4756381370098097	0.407407
1387	Use this button to restart the crashed application.	බිඳවැටුනු අවිතයෙදවුම නැවත ආරම්භ කිරීමට මෙම බොත්තම භාවිත කරන්න@ info: tooltip	0.4756297013955191	0.605644
1388	Show opened files	විවෘත ගොණු පෙන්වන්න	0.47560395835898817	0.344444
1390	The Win key has been locked and is now active for all of the following keypresses.	Win යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.475544391440053	0.311158
1391	FSF/ UNESCO Free Software Directory	FSF/ UNESCO නිදහස් මෘදුකාංග ශබ්දකෝශයQuery	0.4755172138684429	1.0
1392	Orientation (degrees counterclockwise)	කේන්ද්‍රීයතාව (අංශක වාමාවර්ත)	0.47550178566598333	0.717949
1393	& Remove Display	සංදර්ශනය ඉවත් කරන්න (R)	0.4754915932135191	0.452206
1394	If this box is checked, you can go back in history by right clicking on a Konqueror view. To access the context menu, press the right mouse button and move.	කොටුව සලකුණු කර ඇත්නම්. ඔබට Konqueror දසුන මත ක්ලික් කිරීමෙන් ඉතිහාසයේ ආපසු යා හැක සන්දර්භ ගොනුවට ඇතුල්වීමට, දකුණු මවුස් බොත්තම ඔබා ගෙනයන්න	0.4754799141846888	0.389058
1395	Border size:	දාර ප්‍රමාණය:	0.47544195551017765	1.0
1396	You can improve it by installing debugging packages and reloading the crash on the Crash Information page. You can get help with the Bug Reporting Guide by clicking on the Help button.	ඔබට මෙය නිවැරදිකරණ පැකේජ ස්ථාපනයෙන් හා බිඳවැටීම් පිටුවේදී බිඳවැටීම නැවත පූර්ණය කිරීමෙන් දියුණුකල හැක. ඔබට වැරදි වාර්ථාකිරීම් නියමුවෙන් සහාය ලබාගැනීම සඳහා උදව් බොත්තම ක්ලික් කරන්න. @ info	0.4754319522580772	0.529513
1397	mirrors the whole layout of widgets	සම්පූර්ණ විජට් පිරිසැලසුම දර්පණයකින් මෙන් පෙන්වයි	0.4753697300875265	0.394444
1398	Christmas Island	ක්‍රිස්මස් දිවයින්Name	0.4753588472085539	0.466752
1399	Here you can add additional paths to search for documentation. To add a path, click on the Add... button and select the folder from where additional documentation should be searched. You can remove folders by clicking on the Delete button.	මෙහිදී ඔබට ලේඛන සෙවීම සඳහා අමතර මාර්‍ග ඇතුළත් කල හැක. මාර්‍ගයක් ඇතුළත් කිරීමට එක් කරන්න... ක්ලික් කර අමතර ලේඛන සෙවිය යුතු බහාලුම තෝරන්න මකන්න ක්ලික් කිරීමෙන් ඔබට බහාලුම් ඉවත් කල හැක.	0.47535004707970074	0.493545
1400	Neutral Text on Neutral Background (Note: Neutral Background is derived from Neutral Text and cannot be separately configured at this time)	ස්වභාවික පසුබිම මත ස්වභාවික පෙළ (වැදගත්: ස්වභාවික පසුබිමට ස්වභාවික පෙළ ඈඳී ඇති අතර මේ අවස්ථාවේ ඒවා වෙන වෙනම සැකසිය නොහැක)	0.47533271013526246	0.596663
1401	Mirrored Vertically	තිරස්ව දර්පනය කිරීම	0.47529001274961047	0.45
1402	mirrored vertically	තිරස්ව දර්පනය කර ඇත	0.47529001274961047	0.4
1403	Use this button to show the generated report information about this crash.	මෙම බිඳවැටීම පිළිබඳ ජනනය කල වාර්ථා තොරතුරු දැක්වීමට මෙම බොත්තම බාවිත කරන්න@ info/ plain	0.4752842047746526	0.419091
1404	Unable to find a Multimedia Backend	බහුමාධ්‍ය පසුඈදුම සොයාගත නොහැකි විය	0.4752616494661197	0.583333
1405	Use this button to save the generated crash report information to a file. You can use this option to report the bug later.	"ජනනය කල බිඳවැටීම් වාර්ථා තොරතුරු ගොනුවකට සුරැකීමට මෙම බොත්තම භාවිත කරන්න. වරද පසුව වාර්ථා කිරීමට මෙම විකල්පය යොදගත හැක. @ info: status '1' is replaced with ""bugs. kde. org"""	0.4752563359616033	0.33855
1406	Virtual desktop eight is selected	අට වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.4752268009178806	0.547297
1407	User customized theme	පරිශීලක රිසිසේ සැකසූ තේමාව	0.4751856855582446	0.627104
1408	Could not find debug symbol packages for this application.	මෙම භාවිතයෙදවුම සඳහා නිවැරදිකරණ සංඛේත පැකේජ සොයාගත නොහැක. @ info	0.4751613037951756	0.598957
1409	The crash information could not be generated.	බිඳවැටීම් තොරතුරු ජනනය කල නොහැක. @ info/ rich	0.4751548741478473	0.413043
1410	List available profiles	භාවිතයට ඇති පැතිකඩ ලැයිස්තුව	0.4751397748332238	0.602011
1411	Advanced Settings	උසස් සැකසුම්General Config	0.47504752926761284	0.342593
1412	Configure Shortcuts	කෙටි මං සකසන්න	0.4749868660195531	0.483333
1413	The default behavior in KDE is to select and activate icons with a single click of the left button on your pointing device. This behavior is consistent with what you would expect when you click links in most web browsers. If you would prefer to select with a single click, and activate with a double click, check this option.	KDE පෙරනිමි හැසිරීම වනුයේ ඔබේ ලක්‍ෂක උපකරණයේ වම් බොත්තම එක් වරක් ක්ලික් කල විට අයිකන සක්‍රීය වීමයි මෙය ඔබ ජාල ගවේශකයන්හීදී සබැඳි ක්ලික් කිරීමට සමාන වේ බ සලකුණු කිරීම තනි ක්ලිකයකින් කර, ඒවා සක්‍රීය කිරීමට ද්වී ක්ලිකයක් යෙදීමට කැමති නම් මෙම අභිප්‍රේතය සලකුණු කරන්න.	0.4749286572514393	0.367308
1415	Set import id for file, or leave empty	ගොනුව සඳහා ආයාත අංකයක් සකසන්න, නැතහොත් එය එසේම තබන්න	0.4748814315353229	0.469279
1416	Quicklaunch	ක්‍ෂණික ආරම්භකයComment	0.4748558619467076	0.826087
1417	Revert this file type to its initial system-wide definition	මෙම ගොනු වර්‍ගය එහි තනි පද්ධති- ව්‍යාප්ත හැඳින්වීමට ආපසු ගෙනයන්න	0.4748555147234583	0.378205
1418	Your running window manager will be now replaced with the configured one.	ඔබේ ක්‍රියාත්මක වන කවුළු කළමනාකරු සැකසූ කළමනාකරුගෙන් ප්‍රතිස්ථාපනය වේ.	0.4748288312111981	0.379045
1419	Show caps	වැස්ම පෙන්වන්න	0.4748030715272762	1.0
1420	A Windows 95 like window manager	Windows 95 වැනි කවුළු කළමණාකරුවෙක්Name	0.4747958679799922	0.786713
1421	A window loses maximization	කවුළුවට විහිදුවීම අහිමි වියName	0.47479046491207555	0.620536
1422	Calibration is about to check the value range your device delivers. Please move axis %1 %2 on your device to the minimum position. Press any button on the device or click on the'Next 'button to continue with the next step.	ක්‍රමාංකනය විසින් ඔබේ උපකරණ සපයන අගය පරාසය පිරික්සයි. කරුණාකර ඔබේ උපකරණයේ% 1% 2 අක්‍ෂ ඒවායේ අවම ස්ථානයට ගෙනයන්න. ඔබේ උපකරණයේ ඕනෑම බොත්තමක් හෝ 'ඊලඟ' බොත්තම ක්ලික් කර ඊලඟ පියවරට යන්න.	0.4747827553510433	0.554046
1423	Calibration is about to check the precision. Please move all axes to their center position and then do not touch the joystick anymore. Click OK to start the calibration.	ක්‍රමාංකනය සුමටතාව පිරික්සයි. කරුණාකර සියළු අක්‍ෂ ඒවායේ මධ්‍යම ස්ථානයට ගෙනයන්න, ඉන් පසු එය නොඅල්ලන්න. ක්‍රමාංකනය ආරම්භ කිරීමට හරි ක්ලික් කරන්න.	0.47472239936178084	0.561438
1424	Calibration is about to check the value range your device delivers. Please move axis %1 %2 on your device to the center position. Press any button on the device or click on the'Next 'button to continue with the next step.	ක්‍රමාංකනය විසින් ඔබේ උපකරණ සපයන අගය පරාසය පිරික්සයි. කරුණාකර ඔබේ උපකරණයේ% 1% 2 අක්‍ෂ ඒවායේ මධ්‍යම ස්ථානයට ගෙනයන්න. ඔබේ උපකරණයේ ඕනෑම බොත්තමක් හෝ 'ඊලඟ' බොත්තම ක්ලික් කර ඊලඟ පියවරට යන්න.	0.4747111127289827	0.516216
1425	CJK Unified Ideographs Extension B	CJK අනුමත චිත්‍රක ලිපි දිගුව B	0.4746960899019541	0.420276
1426	Switch to Desktop 3	3 වන වැඩතලයට මාරුවන්න	0.47466686184634455	0.856818
1427	Edit the selected profile(s)	තෝරාගත් පැතිකඩ සකසන්න	0.4746655587441637	0.685737
1428	Choose Editor Component	සැකසුම් සංරචකය තෝරන්න	0.47464320962899365	0.672348
1429	Select Items Matching...	අයිතමය තෝරන්න@ action: inmenu Edit	0.47459006306598894	0.354286
1431	Enclosed Alphanumerics	වැසූ අක්‍ෂරාංක	0.47458137349167373	1.0
1432	Failed to attach to shared memory segment %1	% 1 හවුල් මතක කොටසට ඈඳිමේ වරදක්	0.4745376319915522	0.376389
1433	Configure the stylesheets used to render web pages	වෙබ් පිටු පෙන්වීම සඳහා භාවිත කරන රටාපත්‍ර සකසන්නComment	0.4745290290011326	0.682423
1434	List of sites for which you have set a specific cookie policy. Specific policies override the default policy setting for these sites.	ඔබ විසින් විශේෂිත කුකී ප්‍රතිපත්ති සකසා ඇති අඩවි ලැයිස්තුව. මෙම ප්‍රතිපත්ති එම අඩවි සඳහා පෙරනිමි සැකසුම් අතික්‍රමණය කරයි.	0.4745268996703089	0.481343
1435	Dive into Moria and defeat the Balrog	Moria වෙත කිමිදී Balrog පරදවන්නName	0.4745223068166524	0.351608
1436	Enhanced Browsing Plugin	දියුණු කළ ගවේෂණ ප්ලගීනයName	0.47449951497696485	0.354286
1437	Enable JavaScript globally	ජාවාස්ක්‍රිප්ට ගෝලීයව සක්‍රීය කරන්න (b)	0.4744915104820393	0.64537
1438	Stylesheets	හැඩපත්	0.4744813645374961	1.0
1439	Delete the selected identifier text.	තෝරාගත් අනන්‍යතා පෙළ මකා දමන්න.	0.47445951792178676	0.726351
1440	Alphabetic Presentation Forms	අකාරාදී සංදර්ශක ප්‍රකාර	0.47443574397766497	1.0
1441	Speak Event Message	වැඩසටහන් පණිවිඩය පවසන්න	0.4744307464736144	0.683333
1442	Simple font viewer	සරල අකුරු දසුන	0.47442498296732083	1.0
1443	Open folders in separate windows	වෙනස් කවුළු තුළ බහලුම් විවෘත කරන්	0.47441742396040354	0.37344
1444	Error while adding yourself to the CC list: %1	CC ලැයිස්තුවට ඔබම ඇතුළත්වීමේ වරදක්:% 1@ title: window	0.47436502085474785	0.566391
1445	mirrored horizontally	සිරස්ව දර්පනය කර ඇත	0.47436234570341185	0.379545
1446	Mirrored Horizontally	සිරස්ව දර්පනය කර ඇත	0.47436234570341185	0.379545
1448	If supported, this option allows you to set the rate at which keycodes are generated while a key is pressed.	සහාය දක්වයි නම්, මෙම විකල්පය ඔබට යතුරක් එබූ විට ජනනය විය යුතු කේත පරිමානය සැකසිය හැක.	0.4742380814568605	0.473224
1449	Assigns a higher priority to the selected service, moving it up in the list.	තෝරාගත් සේවාවට ඉහළ ප්‍රමුඛතාවක් දීම සඳහා එය ලැයිස්තුවේ ඉහළට ගෙනයන්න.	0.4742149384546792	0.488895
1450	Cancel pending shutdown:	පොරොත්තුවන වසාදැමීම අවලංගු කරන්න:	0.47419583520968445	0.624706
1451	File Changed	ගොනුව වෙනස්විය	0.47417084960034117	0.392308
1452	& Use system bell whenever a key is pressed	යතුරක් එබෙන සැමවිටම පද්ධති සීනුව භාවිත කරන්න (U)	0.4741514035704313	0.623145
1453	Keep track of applications that want to use the D-Bus based status notifier protocol.	ඔබට D- Bus පාදක කරගත් තත්ව දැන්වීම් නාම ලේඛන භාවිත කිරීමට ඇවැසි යෙදුම් ගැන විමසිලිමත් වන්නName	0.47414420199856977	0.349204
1456	KDE file find utility	KDE ගොනු සෙවුම් උපාංගය	0.4741030825825874	0.73419
1457	Some websites change the status bar text by setting window. status or window. defaultStatus, thus sometimes preventing displaying the real URLs of hyperlinks. This option specifies the treatment of such attempts.	ඇතැ, එ වෙබ් අඩවි window. status හෝ window. defaultStatus භාවිත කරමින් තත්ව තීරු පෙළ වෙනස් කරයි එය ඇතැම් විට සබැඳි වලට අදාල සත්‍ය URL ලිපින පෙන්වීම වලකාලයි. මෙම අභිප්‍රේතය එවන් අවස්ථා සඳහා කටයුතු කිරීම සඳහායි.	0.4740602220481378	0.478222
1458	The automatically generated crash information is useful.	ස්වයංක්‍රීයව ජනනය කල බිඳවැටීම් වාර්ථාව ප්‍රයෝජනවත් වේ. @ info	0.4740306767853326	0.440577
1459	If supported, this option allows you to setup the state of NumLock after KDE startup. You can configure NumLock to be turned on or off, or configure KDE not to set NumLock state.	සහාය දක්වයි නම්, මෙම විකල්පය ඔබට KDE ආරමභයෙන් පසු NumLock හී තත්වය සැකසීමට ඉඩ දේ. ඔබට Numlock සක්‍රීයව හෝ අක්‍රීයව තැබිය හැක. නැතහොත් Numlock තත්වයක් නොසැකසීම සඳහා KDE සකසන්න.	0.47401414303749334	0.402584
1460	Blurs the background behind semi-transparent windows	අර්ධ පාරදෘශ්‍ය කවුළු පසුපසින් පසුබිම අපැහැදිලි කරන්නName	0.474004568575765	0.413274
1461	The Alt key has been locked and is now active for all of the following keypresses.	Alt යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.4739789931481937	0.311158
1462	UI Design & more search options	UI නිර්මාණය හා වැඩිදුර සෙවුම් අභිප්‍රේත.	0.4739623583300272	0.740854
1463	Notifications and access for new devices	නව උපකරණ සඳහා පිවිසීම හා දැන්වීම්Name	0.47392587321519386	0.658216
1464	A tool to start single KDE control modules	තනි KDE පාලක මොඩියුල ඇරඹිම සඳහා ආයුධයක්.	0.4738624274323229	0.582246
1465	Unknown display controller	නොදන්නා දර්ශක පාලකය	0.47384482526103966	0.651852
1466	Wallpapers	පසුබිම් රූප	0.473804490491263	0.833333
1467	KDE Global Shortcuts Daemon	KDED විශ්ව කෙටිමං ඩීමනයName	0.47372325183823705	0.464286
1468	Virtual desktop eighteen is selected	දහ අට වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.47370183604652993	0.50473
1469	This will enable automatic regeneration of Windows' Start menu entries for KDE applications	මෙය Windows ආරම්භක මෙනුව මත KDE යෙදුම් සඳහා ඇතුළත් කිරීම් නැවත ජනනය කරයිwhatsThis tooltip	0.4736892341006751	0.318599
1470	When power button pressed	බල බොත්තම එබූ විට	0.473679742164677	0.555556
1471	Focus window:	කවුළු නාඹිගත කරන්න:	0.4736759614315815	0.460714
1472	Screen locked	තිරය අගුලි ලයිName	0.47350090357940644	0.381579
1473	Background style:	පසුබිම් රටාව:	0.47349019974353723	1.0
1474	Click this button to save the Java policy to a zipped file. The file, named java_policy. tgz, will be saved to a location of your choice.	Java ප්‍රතිපත්ති සිප් ගොනුවකට සුරැකීමට මෙම බොත්තම ක්ලික් කරන්න. ඔබ කැමති ස්ථානයක java_ policy. tgz නමැති ගොනුවක් සුරැකෙනු ඇත.	0.4734610897285165	0.643892
1475	Right-Microphone	වම්- මයික්‍රෆෝනය	0.4734065795200877	0.852941
1477	logic operator and	and තර්‍ක ක්‍රියාවName	0.473372192325769	0.71167
1478	Here you can see a hierarchical list of the file types which are known on your system. Click on the '+ 'sign to expand a category, or the '-' sign to collapse it. Select a file type (e. g. text/ html for HTML files) to view/ edit the information for that file type using the controls on the right.	මෙහිදී ඔබට ඔබේ පද්ධතියේ හඳුනාගත් ගොනු වර්‍ග වල ධූරාවලීය ලැයිස්තුවක් දැකිය හැක. ප්‍රවර්‍ගය විහිදවීමට '+' ලකුණ මත ක්ලික් කරන්න, වැසීමට '-' ලකුණ භාවිත කරන්න. ගොනු වර්‍ගයක් තෝරාගගෙන (උදා. HTML ගොනු සඳහා පෙළ/ html හෝ දසුන/ සකසන්න එම ගොනු වර්‍ගයට අදාල තොරතුරු දකුණේ ඇති පාලක මගින් සකසන්න.	0.4733606322479318	0.554675
1479	Select a Java policy for the above host or domain.	ඉහත ධාරක නාමයට හෝ ඩොමේන් නාමයට ජාවා ප්‍රතිපත්තිය තෝරන්න	0.4733161538024433	0.422794
1480	Outer Color:	පිටත වර්ණය:	0.47329496731981635	1.0
1481	Here you can select which parts of the documentation should be included in the fulltext search index. Available options are the KDE Help pages, the installed man pages, and the installed info pages. You can select any number of these.	මෙහිදී ඔබට සම්පූරණ පෙළ සෙවුමේදී ඇතුළත් විය යුත්තේ ලේඛනයේ කුමන කොටසක් දැයි තෝරාගත හැක. පවතින විකල්ප වනුයේ KDE උදව් පිටු, ස්ථාපිත man පිටු හා ස්ථාපිත තොරතුරු පිටු ඔබට මේවායින් කැමති ගණනක් තෝරාගත හැක.	0.47324079390091356	0.676542
1482	CardBus latency timer	CardBus ප්‍රමාද වේලා තැබීම	0.4732335979642812	0.329966
1483	Nepomuk Semantic Desktop enables tagging and rating of files integrated with the Desktop Search.	Nepomuk විචාරීය සෙවුම ඔබට වැඩතල සෙවුමේ පවතින ගොනු අගය කිරීමට හා ටැග් කිරීමට ඉඩ දේ.	0.47322981927209185	0.314681
1484	Initial Indexing finished	තනි සූචිකරණය නිමයිComment	0.4731777170964051	0.423077
