	english	sinhala	Similarity score	Alignment score
1758	Supported standards	සහාය දක්වන සම්මත	0.17219324708094064	0.823529
1760	Search within files' specific comments/ metainfo These are some examples: Audio files (mp3...) Search in id3 tag for a title, an album Images (png...) Search images with a special resolution, comment...	ගොනු ඒවායේ නිශ්චිත සටහන් මෙටාදත්ත භාවිතයෙන් සොයයිඋදාහරණ කිහිපයක් මෙහි දැක්වේ: ශ්‍රව්‍ය ගොනු (mp3...) මාතෘකාව හා ඇල්බමය සඳහා id3 ටැගය සොයයි පින්තූර (png...) විශේෂිත සටහනක් හෝ විභේදනයක් සහිත පින්තූර සොයයි...	0.1721532187439152	0.34735
1762	%1 is a bitmap font, and these have been disabled on your system.	% 1 බිට්මැප් අකුරකි, මේවා ඔබේ පද්ධතියේ අක්‍රීය කර ඇත	0.17213897700969483	0.468696
1763	Skip all & uppercase words	සියළුම විශාලකුරු වචන මගහරින්න (u)	0.17212296408952624	0.664488
1764	Bring window to current desktop	කවුළුව වත්මන් වැඩතලය වෙත ගෙනඑන්න	0.17211572336236713	0.446023
1765	Maximum number of history items per view	දසුනකට උපරිම අතීත අයිතන ගණන	0.1721130186879236	0.36716
1766	Characters read/ written	අක්‍ෂර කියවූ/ ලියූ	0.17208072074208758	0.708421
1767	Reload	ප්‍රථිපූරණය@ action	0.17205545577117587	0.825
1768	Find Component	සංරචකය සොයන්න	0.17205226705118548	0.583333
1769	No PCI devices found.	PCI උපාංග හමු වුයේ නැත.	0.17204869369652442	0.744318
1770	For selecting all windows belonging to a specific application, selecting only window class should usually work.	නිශ්චිත යෙදුමකට අයත් කවුළු සියල්ල තේරීම සඳහා, සාමාන්‍යයෙන් කවුළු කාණ්ඩය පමණක් තෝරාගැනීම ක්‍රියා කරයි.	0.17201112805923913	0.644958
1771	A Power Management tool for KDE4	KDE4 සඳහා වන ශක්ති පරිපාලක මෙවලම	0.1719977029133588	0.469697
1772	Show previews for:	සඳහා පූර්‍වදසුන පෙන්වන්න: @ label: slider	0.17199762867676327	0.618421
1773	Create another view containing the current document	වත්මන් ලේඛනය සහිතව නව දසුනක් නිර්‍මාණය කරන්න	0.1719927637013825	0.480342
1774	Use this combobox to change the border size of the decoration.	සැරසිල්ලේ දාරයේ ප්‍රමාණය වෙනස් කිරීම සඳහා මෙම සංයුක්ත කොටුව භාවිත කරන්න.	0.17198439792719	0.481083
1775	Enter a name for this Microsoft Windows network drive as well as a server address and folder path to use and press the Save & Connect button.	මෙම Microsoft Windows ජාල ධාවකය ධාරක ලිපිනයක් ලෙසත් නමක් ලබා දෙන්න, භාවිතයට පෝර්ට් හා බහලුම් මඟ ලබාදී සුරකින්න හා සබඳතාව බොත්තම ඔබන්න.	0.17194099566131626	0.426082
1777	Available KDE resource types	භැවිතයට ඇති KDE සම්පත් වර්‍ග	0.17190795278261514	0.655172
1778	Bookmark Manager	කවර කළමණාකරු	0.17186441143212505	0.38914
1779	The fulltext search feature makes use of the ht: / /dig HTML search engine. You can get ht: / /dig at the	සම්පූර්ණ පෙළ සෙවුම ht: // dig HTML සෙවුම් යන්ත්‍රය ප්‍රයෝජනවත් කරයි. ඔබට මෙහිදී ht: // dig ලැබිය හැක	0.1718461507525717	0.396367
1780	All Visible Columns	සියලු දෘශ්‍ය තීරුColumn number% 1	0.17181369347781583	0.55
1781	Key used for signing:	අත්සන් කිරීමට භාවිතා කළ යතුර:	0.17181334798193967	0.304545
1782	This action runs Konsole, after pressing Ctrl+Alt+T.	මෙම ක්‍රියාව Ctrl+Alt+T එබූ පසු කන්සෝලයේ ක්‍රියාත්මක වේ. Name	0.17180274959173403	0.625989
1783	Are you sure?	ඔබට විශ්වාස ද?	0.17179457495331008	0.590476
1784	When battery is at warning level	බැටරිය අවවාද මට්ටමේ පවතින විට	0.17177195208569174	0.587879
1786	Launches KSnapShot when PrintScrn is pressed.	PrintScrn එබූ විට KSnapShot ක්‍රියාත්මක කරයි. Name	0.17173206100369498	0.663683
1787	New Link to Application	භාවිත යෙදවුමට නව සබැඳියName	0.17169522060521558	0.794643
1788	mirrored horizontally and vertically	තිරස්ව හා සිරස්ව දර්පනය කර ඇත	0.1716871646663094	0.661712
1789	Cover Manager	කවර කළමණාකරු	0.17167072784104676	1.0
1791	This is the currently selected font family	මෙය දැනට තෝරා ඇති කුලයයි	0.17164712422527373	0.780465
1792	A value of 0 disables the timeout	0 අගය කල් ඉකුත්වීම වලකාලයි	0.17163699188085957	0.494553
1793	Set import id for file, or leave empty	ගොනුව සඳහා ආයාත අංකයක් සකසන්න, නැතහොත් එය එසේම තබන්න	0.1716053284849295	0.469279
1794	Use bounce keys	පොළාපනින යතුරු භාවිත කරන්න (n)	0.1716014502858343	0.585685
1795	Libraries	පුස්තකාල	0.17157441268699272	1.0
1796	Check this box if you want the display range to adapt dynamically to the currently displayed values; if you do not check this, you have to specify the range you want in the fields below.	ගතිකව ඔබේ දර්ශක පරාසය දැනට පවතින දර්ක අගයන් වලට සැකසීමට ඇවැසි නම් මෙම කොටුව සලකුණු කරන්න; මෙය සලකුණු නොකරයි නම් ඔබට එම පරාසය පහත ක්‍ෂේත්‍ර වල ඇතුළත් කිරීමට සිදුවේ.	0.17153614401672712	0.406727
1797	Sort files by	ගොනු පිළිවෙළ@ info: whatsthis	0.17152495904701937	0.328571
1798	Repopulate Playlist	ලැයිස්තුව (P)	0.1714864529658371	0.417857
1799	Click this button to make KDM use the default image for the selected user.	තෝරාගත් පරිශීලකය KDM විසින් තෝරාගත් පිංතූරය භාවිත කිරීමට මෙම බොත්තම ක්ලික් කරන්න	0.17145960018660844	0.455062
1800	Verify whether the cached web page is valid before attempting to fetch the web page again.	වෙබ් අඩවිය නැවත ගැනීමට පෙර කැච් කල අඩවිය වලංගු දැයි තහවුරු කරගන්න.	0.17136908268366824	0.596031
1801	Enable MIME-based actions	ක්ලිප් පුවරු ක්‍රියා සක්‍රීය කරන්න	0.17136901261437743	0.57967
1802	Greek and Coptic	ග්‍රීක සහ කොප්ටික්	0.17134254987104214	1.0
1803	This list displays partitions of your system.	මෙම ලැයිස්තුව ඔබේ පද්ධතියේ කොටස් පෙන්වයි	0.17128889133164193	0.967391
1804	Configure the way cookies work	කුකී ක්‍රියාකරන ආකාරය සකසන්නName	0.17126189267287373	0.483382
1805	This option allows you to change the relationship between the distance that the mouse pointer moves on the screen and the relative movement of the physical device itself (which may be a mouse, trackball, or some other pointing device.) A high value for the acceleration will lead to large movements of the mouse pointer on the screen even when you only make a small movement with the physical device. Selecting very high values may result in the mouse pointer flying across the screen, making it hard to control.	මෙම අභිප්‍රේතය ඔබට දෘඩාංගයේ (මෙය මවුසයක්, ට්‍රැක් බෝලයක් හෝ වෙනත් ලක්‍ෂක උපකරණයක් විය හැක) සෙලවීම හා තිරයේ මවුස ලක්‍ෂය ගමන් කරන දුර අතර සම්බන්ධය වෙනස් කිරීමට ඉඩදේ වැඩි ත්වරණ අගයක් දුන්විට ඔබ භෞතික උපකරණයේ කරන සුළු සෙලවීම පවා තිරයේ විශාල සෙලවීමක් ලෙස දැක්විය හැක, වැඩි අගයන් තෝරාගැනීම මවුස ලක්‍ෂය තිරය හරහා පියාසර කරවිය හැක, මෙය එය හැසිරවීම අසීරු කරයි.	0.1712602768029683	0.419726
1806	The application '%1' has requested to create a new wallet named '%2'. Please choose a password for this wallet, or cancel to deny the application's request.	'% 1' යෙදුම විසින් '% 2' නමැති නව පසුම්බියක් නිර්මාණය කිරීමට ඉල්ලයි. කරුණාකර එම පසුම්බිය සඳහා මුරපදයක් ඇතුළත් කරන්න හෝ, අවලංගු කරන්න ක්ලික් කර යෙදුමේ ඉල්ලීම ඉවත දමන්න.	0.1712335457818881	0.537041
1807	Use default stylesheet	පෙරනිමි හැඩපත භාවිත කරන්න (e)	0.171232295188247	0.492754
1808	Single-click to open files and folders	ගොනු සහ බහලුම් විවෘත කිරීමට තනි ක්ලික් කිරීම@ option: check Mouse Settings	0.17121321036074733	0.505641
1809	URL grabber enabled	URL ඇදීම සක්‍රීයයි	0.17112986801566876	0.536842
1810	Use as default for new folders	නව බහලුම් සඳහා පෙරනිමිය ලෙස භාවිත කරන්න@ info	0.17111704023534458	0.453717
1811	Profile Changed	පැතිකඩ වෙනස් වියComment	0.17109403722770367	0.875
1812	Selection	තෝරාගැනීමcolor- sets	0.17108577733370112	0.880952
1813	An application has requested to change these settings, or you used a combination of several keyboard gestures.	භාවිත යෙදවුමක් මෙම සැකසුම් වෙනස් කිරීමට ඉල්ලා ඇත, හෝ ඔබ යතුරු එකතුවක් හෝ යතුරුපුවරු ඉඟියක් කර ඇත.	0.17108394181104813	0.378286
1814	Failed to save list of fonts to print.	මුද්‍රණය සඳහා අකුරු ලැයිස්තුව සුරකිය නොහැක.	0.171083144385193	0.492133
1815	forces the application to use a TrueColor visual on an 8-bit display	වැඩසටහනට 8- bit දර්ශකයක් මත සත්‍ය වර්ණ දෘෂ්ටියක් භාවිතා කිරීමට බලපෑම් කරයි	0.17106193002644693	0.438551
1816	Here you can see a list of key bindings, i. e. associations between actions (e. g. 'Copy ') shown in the left column and keys or combination of keys (e. g. Ctrl+V) shown in the right column.	මෙහිදි ඔබට යතුරු බැඳිම්වල ලැයිස්තුවක් දැකගත හැක, එනම්, ක්‍රියා අතර සංඝටන (උදා: 'පිටපත් කරන්න') වම් තීරුවේ පෙන්නන අතර යතුරු හෝ යතුරු සංයෝජන (උදා: Ctrl+V) දකුණු තීරුවේ පෙන්නයි.	0.17105256204054956	0.615108
1817	Leave Group	කණ්ඩායම හැරයන්න	0.17103579153354076	1.0
1818	Cover Image	කවර පිංතූරය	0.17102385333691927	0.583333
1819	UI Design & more search options	UI නිර්මාණය හා වැඩිදුර සෙවුම් අභිප්‍රේත.	0.1710177482218569	0.740854
1820	Configure file manager navigation	ගොනු කළමණාකරන සැරිසැරුම සැකසීමName	0.17098370658459316	0.304202
1821	Suggestion List	යෝජනා ලැයිස්තුව	0.17096328026455485	1.0
1822	HighColor Classic	අධි වර්ණ සාම්ප්‍රදායිකComment	0.17095851033900544	0.627778
1823	Installed	ස්ථාපනය	0.17093312207239714	1.0
1824	Update of version information failed.	සංස්කරණ තොරතුරු යාවත්කාලීන කිරීම් අසාර්ථකයි. @ info: status	0.1709305297863466	0.605263
1825	When selected, the window decoration borders are drawn using the titlebar colors; otherwise, they are drawn using normal border colors instead.	තෝරා ඇතිවිට, මාතෘකා තීරුවේ වර්‍ණයම සැරසිලි දාර සඳහා යොදාගනී එසේ නොවේනම්, ඒවා සාමාන්‍ය දාර වර්ණ යොදාගනු ඇත.	0.1709224993951466	0.546664
1826	KDED Global Shortcuts Server	KDED විශ්ව කෙටිමං ධාරකයComment	0.1709011871189432	0.548943
1827	Setup Active Icon Effect	සක්‍රීය අයිකන අලංකරණය සකසන්න	0.1708981342262632	0.461379
1828	Cannot start kcheckpass.	kcheckpass ඇරඹිය නොහැක.	0.17088956212023731	0.469167
1829	A non-proportional font (i. e. typewriter font).	සමානුපාතික- නොවන අකුරක් (උදා. යතුරු ලියන අකුරු)	0.17087754515887355	0.710459
1830	Joystick This module helps to check if your joystick is working correctly. If it delivers wrong values for the axes, you can try to solve this with the calibration. This module tries to find all available joystick devices by checking / dev/ js[0-4] and / dev/ input/ js[0-4] If you have another device file, enter it in the combobox. The Buttons list shows the state of the buttons on your joystick, the Axes list shows the current value for all axes. NOTE: the current Linux device driver (Kernel 2.4, 2.6) can only autodetect 2-axis, 4-button joystick 3-axis, 4-button joystick 4-axis, 4-button joystick Saitek Cyborg'digital 'joysticks (For details you can check your Linux source/ Documentation/ input/ joystick. txt)	ජෝයිස්ටික් මෙම මොඩියුලය ඔබට ජෝයිස්ටිකය නිවැරදිව ක්‍රියාකරන්නේදැයි පරීක්‍ෂා කිරීමට උපකාරී වේ. එය අක්‍ෂ පිළිබඳව වැරදි අගයන් ලබාදේ නම්, ඔබට එය ක්‍රමාංකනය මගින් එය සකසාගත හැක. මෙම මොඩියුලය / dev/ js[ 0- 4] හා / dev/ input/ js[ 0- 4] පවතින ජෝයිස්ටික් උපකරණ සඳහා පරීක්‍ෂා කරයි ඔබ සතුව වෙනත් උපකරණ ගොනුවක් පවතී නම් එය මෙම සංයුක්ත කොටුවේ ඇතුළත් කරන්න. බොත්තම් ලැයිස්තුව ඔබේ ජෝයිස්ටිකයේ බොත්තම් වල තත්වය පෙන්වයි, අක්‍ෂ ලැයිස්තුව සියළු අක්‍ෂ වල වත්මන් අගය පෙන්වයි. වැදගත්: වත්මන් ලිනක්ස් උපකරණ ධාවකය (කර්නල් 2. 4, 2. 6) ට හඳුනා ගත හැක්කේ 2- අක්‍ෂ, 4- බොත්තම් ජෝයිස්ටික 3- අක්‍ෂ, 4- බොත්තම් ජෝයිස්ටික 4- අක්‍ෂ, 4- බොත්තම් ජෝයිස්ටික Saitek Cyborg 'අංකිත' ජෝයිස්ටික පමණි (තොරතුරු සඳහා ඔබට ඔබේ ලිනක්ස් මූලයේ/ Documentation/ input/ joystick. txt බැලිය හැක)	0.17087747150981158	0.520757
1831	KDM will show all checked users. Entries denoted with '@ 'are user groups. Checking a group is like checking all users in that group.	KDM විසින් සලකුණු කල සියළු පරිශීලකයන්. '@' ලකුණෙන් සලකුණු කර ඇති ඇතුළත් කිරීම් යනු කණ්ඩායම් වේ, කණ්ඩායමක් තෝරාගැනීම යනු එහි සියළු පරිශීලකයන් තෝරාගැනීම යන්නයි.	0.17077128803407504	0.391556
1832	Save to current profile	දැනට ඇති පැතැකඩ සුරකින්න	0.17076868077697327	0.306667
1833	Update of SVN repository failed.	SVN කෝෂ්ටාගාරය යාවත්කාලීන කිරීම අසාර්ථකයි@ info: status	0.17073449642020933	0.580628
1834	Close the current document.	දැනට ඇති ලේඛනය වසන්න.	0.17073445045944796	0.756494
1835	AfterStep Classic, a window manager based on AfterStep v1.1	AfterStep සම්මතc, AfterStep v1. 1 මත පාදක වූ කවුළු කළමණාකරුName	0.17070748299465777	0.670833
1836	Type to search.	සෙවීමට ලියන්න.	0.17070676145885955	0.516667
1837	Enter the address or URL that should be excluded from using the above proxy settings:	ඉහත ප්‍රොක්සි සැකසුම් වලින් පරිභාහිර විය යුතු ලිපින හා URL ල දක්වන්න.	0.17070414805402834	0.469601
1838	Use native system file dialogs	පියවු පද්ධති ගොනු සංවාද භාවිත කරන්නtooltip for checkbox	0.17064926298348837	0.488479
1839	Points and lines	ස්ථාන හා රේඛ	0.17062058199917374	0.669683
1840	Check this to enable horizontal lines if display is large enough.	දර්ශකය ප්‍රමාණවත් නම් තිරස් රේඛා සක්‍රීය කිරීමට මෙය සලකුණු කරන්න.	0.17060509900420584	0.477273
1841	Send Signal	සංඥාව යවන්න	0.17058232173712895	0.541667
1842	Link to Location (URL)...	ස්ථානයට සබැඳිය (URL)... Comment	0.1704146921811116	0.519231
1843	Command to initiate the system halt. Typical value: / sbin/ halt	ඔබේ පද්ධති වසාදැමීම දියත් කරන විධානය. සාමාන්‍ය අගය: / sbin/ rebootcommand for...	0.1703912818347817	0.630104
1844	Launch KWrite	KWrite අරඹන්නDescription	0.17037625114653565	0.39
1845	Delete playlist layout	වාදන ලැයිස්තු නාමය:	0.17034575744173708	0.579348
1846	Restore a trashed file to its original location	කුණුකූඩයට දැමූ ගොනුවක් එහි මුල් ස්ථානයට ප්‍රථිස්ථාපනය කරන්න	0.170330849066886	0.65625
1847	Show Only Once	එක් වරක් පමණක් පෙන්වන්න	0.17030971619442425	0.645833
1848	Translation	පරිවර්තනයName	0.1702622962861824	1.0
1849	Here you can define the decimal separator used to display numbers (i. e. a dot or a comma in most countries). Note that the decimal separator used to display monetary values has to be set separately (see the'Money 'tab).	මෙහිදී ඔබට අංක සඳහා භාවිත කරන දශමස්ථානය සඳහන් කල හැක (බොහෝ රටවල් සඳහා තිත හෝ කොමාව). මූල්‍යමය අගයන් සඳහා වන දශමස්ථානය වෙනම සඳහන් කිරීමට සිදුවන බව කරුණාවෙන් සලකන්න ('මුදල්' ටැබය බලන්න).	0.1701351197873464	0.582744
1850	Date and Time Control Module	දිනය සහ වේලා පාලක මොඩියුලයComment	0.17010649043368176	0.840264
1851	The Hyper key has been locked and is now active for all of the following keypresses.	Hyper යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.17007783638564433	0.380779
1852	Authentication failed	අවසරදීම අසාර්ථකයි	0.1700693123457313	0.618687
1853	Use proxy only for entries in this list	ලැයිස්තුවේ ඇතුළත් කීරීම් සඳහා පමණක් ප්‍රොක්සි භාවිත කරන්න	0.17006379379017744	0.420259
1854	Number of Read/ Write operations	කියවීම්/ ලිවීම් මෙහෙයුම් ගණන	0.1699905816831233	0.954545
1855	If you check this box and your X-Server has the Xft extension, fonts will be antialiased (smoothed) in the login dialog.	ඔබ මෙම කොටුව තෝරාගත්තේනම් හා ඔබේ X- සංග්‍රහකය සතුව Xft දිගුව ඇති නම්, පිවිසුම් සංවාදයේ අකුරු ප්‍රති- අනුවර්ථන (සුමුදු වූ) විය හැක	0.16998236884865037	0.515893
1856	kioclient copy'src ''dest' # Copies the URL'src 'to'dest'. # 'src 'may be a list of URLs.	kioclient move 'src' 'dest' # 'src' URL ලිපින 'dest' වෙත පිටපත් කරයි. # 'src' යනු URL ලැයිස්තුවක් විය හැක.	0.16994553118638578	0.577207
1857	Battery is at low level at	මෙහිදී බැටරිය අවම මට්ටමේ පවතී	0.16991673904340132	0.633333
1858	Unknown storage controller	නොදන්නා ගබඩා පාලකය	0.16991670966763195	0.641326
1859	This user is not recognized for some reason.	මෙම පරිශීලක යම් හේතුවක් නිසා හඳුනාගත නොහැක.	0.16989955299050052	0.583586
1860	Matching window property:	ගැලපෙන කවුළු වත්කම්:	0.16988727696298156	0.722527
1861	Location of installed Qt plugins	Qt ප්ලගීන ස්ථාපිත පිහිටුම	0.16986639774404466	0.378205
1862	Manage...	කළමණාකරනය...	0.16980969963333337	1.0
1863	Toggle Snow on Desktop	වැඩතලය මත හිම වෙත මාරුවන්න	0.16976904174225638	0.511272
1864	kioclient exec file: / home/ weis/ data/ test. html / / Opens the file with default binding	kioclient exec file: / home/ weis/ data/ test. html // ගොනු බැඳුම් රහිතව විවෘත කරයි	0.16974717046377918	0.660455
1865	When loading profile execute:	පැතිකඩ පූර්‍ණය කිරීමේදී ක්‍රියාකරවන්න:	0.16968266885868388	0.578205
1866	Calculates the value of: q: when: q: is made up of numbers and mathematical symbols such as +, -, /, * and ^.	: q: සංඛ්‍යා වලින් හා +, -, /, * හා ^ වැනි ගණිතමය සංඛේත වලින් සෑදී ඇති විට අගය ගණනය කරන්න.	0.16966028569004266	0.451798
1867	YYYY The year with century as a decimal number. YY The year without century as a decimal number (00-99). MM The month as a decimal number (01-12). mM The month as a decimal number (1-12). SHORTMONTH The first three characters of the month name. MONTH The full month name. DD The day of month as a decimal number (01-31). dD The day of month as a decimal number (1-31). SHORTWEEKDAY The first three characters of the weekday name. WEEKDAY The full weekday name.	YYYY ශතවර්‍ශය සමඟ වසර දශමස්ථානීය අංකයක් ලෙස. YY ශතවර්‍ශය නොමැතිව වසර දශමස්ථානීය අංකයක් ලෙස (00- 99). MM මාසය දශමස්ථානීය අංකයක් ලෙස (01- 12). mM මාසය දශමස්ථානීය අංකයක් ලෙස. කෙටි මාසය මාසයේ නමෙහි ප්‍රථම අක්‍ෂර තුන. මාසය මාසයේ සම්පූර්‍ණ නම. DD මාසයේ දිනය දශමස්ථානීය අංකයක් ලෙස (01- 31). dD මාසයේ දිනය දශමස්ථානීය අංකයක් ලෙස (01- 31). කෙටි සතියේදින සතියේ දිනයන් හි නාමයේ මුල් අක්‍ෂර තුන. සතියේ දිනය සම්පූර්‍ණ සතියේදිනයේ නාමය.	0.16966020883546662	0.405338
1868	Show help about options	විකස්ප පිළිබඳ උදව් පෙන්වන්න	0.1695793337969477	0.458333
1869	control socket	පාලක සොකට්ටුව	0.16957505881464385	0.554762
1870	A descriptive name for the profile	පැතිකඩ සඳහා සවිස්තරාත්ක නාමයක්	0.1695719330527936	0.479263
1871	dict. cc Translation: English to German	dict. cc පරිවර්ථනය: ඉංග්‍රීසි සිට ජර්මන් භාශාවටName	0.1695705832726162	0.663462
1872	You do not have the permission to change the CPU Scheduler for the process and there was a problem trying to run as root. Error %1 %2	සැකසුම සඳහා CPU කාර්යය සටහන් වෙනස් කිරීමට ඔබට බලතල නොමැති අතර, එය රූට් ලෙස ක්‍රියාකිරීමේ දෝශයක්. දෝශය% 1% 2	0.1695341744698453	0.468975
1873	This display requires no X authorization. This means that anybody can connect to it, open windows on it or intercept your input.	දර්ශකයට කිසිඳු X අවසරයක් ඇවැසි නොවේ. එනම් ඕනෑම අයෙකුට එයට සම්බන්ධ විය හැකි බවයි, එය මත කවුළු ආරම්භ කරන්න නැතහොත් එය ඔබේ ආදාන අවහිර කරයි. @ action: button	0.16951104311965537	0.431139
1874	Browser Identification The browser-identification module allows you to have full control over how Konqueror will identify itself to web sites you browse. This ability to fake identification is necessary because some web sites do not display properly when they detect that they are not talking to current versions of either Netscape Navigator or Internet Explorer, even if the browser actually supports all the necessary features to render those pages properly. For such sites, you can use this feature to try to browse them. Please understand that this might not always work, since such sites might be using non-standard web protocols and or specifications. NOTE: To obtain specific help on a particular section of the dialog box, simply click on the quick help button on the window title bar, then click on the section for which you are seeking help.	ගවේශක හඳුනාගැනීම ගවේශක අනන්‍යතා මොඩියුලය ඔබට ඔබ ගවේශනය කරන වෙබ් අඩවි වලදී Konqueror විසින් හඳුන්වා ගන්නා ආකාරය පිලිබඳ සම්පූර්ණ පාලනය ලබාදේ. ඇතැම් වෙබ් අඩවි නිසිලෙස දර්ශනය සඳහා මෙහි හැකියාව පැවතුනද Netscape Navigator හෝ Internet Explorer ඉල්ලාසිටින නිසා මෙයින් ව්‍යාජ අනන්‍යතාවක් යැවීම ප්‍රයෝජනවත් වේ, එවන් අඩවි සම්මත නොවන ජාල නාමාවලි භාවිත කිරීමට ඉඩ ඇති නිසා ඇතැම්විට මෙය ක්‍රියා නොකිරීමට ඉඩ ඇති බව සලකන්නs. වැදගත්: සංවාද කොටුවේ ඇති නිශ්චිත කොටසකට අදාල උදව් ලබාගැනීම සඳහා සරලව කවුළු මාතෘකා තීරුවේ ඇති ක්‍ෂණික උදව් බොත්තම ක්ලික් කරන්න, ඉන්පසු ඔබට සහාය ඇවැසි කොටස මත ක්ලික් කරන්න.	0.16947429498327438	0.410844
1875	DJ-Mixer and Player	DJ- Mixer සහ වාදකයName	0.16944130550564296	0.477174
1876	The supposedly temporary file %1 has been modified. Do you still want to delete it?	බලාපොරොත්තු වූn% 1 ගොනුව වෙනස්වී ඇත. ඔබට තවමත් එය මකාදැමීමට අවශ්‍යද?	0.16942843011838704	0.444876
1878	Remove	ඉවත් කරන්න	0.16939561594927	0.772727
1879	Jpeg-Image	Jpeg- පින්තූරයDescription	0.16936909463765915	0.615385
1880	By Date	දිනයෙන්Sort icons	0.16935476928028947	0.645833
1881	Top to Bottom, Right to Left	ඉහළ සිට පහළට, දකුණේ සිට වමට No border line	0.16923273648509105	0.455894
1882	Moving windows:	ගමන්කරන කවුළු:	0.1692030998510745	0.514583
1883	Hidden entry	සැඟවුනු ඇතුළත් කිරීමක්	0.16912322319194573	0.443144
1884	The default behavior in KDE is to select and activate icons with a single click of the left button on your pointing device. This behavior is consistent with what you would expect when you click links in most web browsers. If you would prefer to select with a single click, and activate with a double click, check this option.	KDE පෙරනිමි හැසිරීම වනුයේ ඔබේ ලක්‍ෂක උපකරණයේ වම් බොත්තම එක් වරක් ක්ලික් කල විට අයිකන සක්‍රීය වීමයි මෙය ඔබ ජාල ගවේශකයන්හීදී සබැඳි ක්ලික් කිරීමට සමාන වේ බ සලකුණු කිරීම තනි ක්ලිකයකින් කර, ඒවා සක්‍රීය කිරීමට ද්වී ක්ලිකයක් යෙදීමට කැමති නම් මෙම අභිප්‍රේතය සලකුණු කරන්න.	0.16911013339768033	0.367308
1885	Mouse This module allows you to choose various options for the way in which your pointing device works. Your pointing device may be a mouse, trackball, or some other hardware that performs a similar function.	මවුසයe මෙම මොඩියුලය ඔබට ඔබේ ලක්‍ෂක උපකරණය ක්‍රියාකරන ආකාරය පිළිබඳ විවිධ අභිප්‍රේත තෝරාගැනීමට ඉඩ දේ. ඔබේ ලක්‍ෂක උපකරණය ඇතැම්විට මවුසයක්, ට්‍රැක් බෝලයක් හෝ එවන් කාර්‍යයක් ඉටුකරන වෙනත් දෘඩාංගයක් විය හැක.	0.16903813397220802	0.514783
1886	Use the specified proxy script URL to configure the proxy settings.	ප්‍රොක්සි සැකසුම් වෙනස් කිරීමට දෙනලද ප්‍රොක්සි ස්ක්‍රිප්ට URL ලිපිනය භාවිත කරන්න.	0.1690155729829712	0.446198
1887	invalid flags	සාවද්‍ය සංකේතය	0.16900838855977238	0.552381
1888	Teaching Tools	ඉගැන්වීමේ මෙවලම්Name	0.16900330110547657	1.0
1889	Switch Activity	කාර්‍යය මාරුකරන්නComment	0.1689974462833561	0.62125
1890	Switch to Next Desktop	ඊලහ වැඩතලයට මාරුවෙන්න	0.1689797216686202	0.735178
1892	Latin	ලතින්Name	0.1689080726415921	1.0
1893	KDE cut & paste history utility	KDE කැපූම් හා ඇලවීමේ ඉතිහාස උපාංගය	0.16889245216589188	0.58125
1894	Unable to delete cookies as requested.	ඉල්ලූ පරිදි කුකී මකා දැමිය නොහැකි විය	0.16886788697411248	0.401822
1895	Original Author	මුල් කතෲ	0.1688530646979416	1.0
1896	Original Author	මුල්ම කේත රචකයා	0.1688530646979416	0.46875
1897	Second X Button	දෙ‍ව‍න‍ X බොත්තම	0.1688411284567337	0.4375
1898	clear	පැහැදිලිweather forecast	0.16876765522465575	0.68
1899	p, li {white-space: pre-wrap;} Process's priority is based on the CPU priority.	p, li {white- space: pre- wrap;} සැකසුමේ ප්‍රමුඛතාව CPU ප්‍රමුඛතාව මත පදනම් වේ.	0.16873652698268415	0.7
1900	Adding of files to SVN repository failed.	SVN කෝෂ්ටාගාරයට ගොනු එක්කිරීම අසාර්ථකයි@ info: status	0.16873582403923137	0.808201
1901	cloudy with sleet	වලාකුලු සහිත තුෂාරයweather forecast	0.16869408273316822	0.361111
1902	There was an error loading data providers.	දත්ත ප්‍රතිපාදකයන් පූරණයේදි දෝෂයක් හට ගැණින.	0.16865373500158157	0.31938
1903	Russia	රුසියාවName	0.1685998366624517	1.0
1904	Login into the bug tracking system	KDE වැරදි හඹායෑම් පද්ධතිය වෙත (% 1) ලෙස:% 2 ට පිවිසී ඇත. @ info/ rich	0.16857992478981032	0.542857
1905	Show three bullets for each letter	එක අකුරකට තරු 3 බැගින් පෙන්වන්න	0.1685533065635735	0.329018
1906	Check this option if you want to view the events when connections to your computer were closed.	ඔබේ පරිගණකයට ඇති සම්බන්ධතා වසා දැමු අවස්ථා සඳහා මෙම විකල්පය තෝරන්න	0.16851375434362126	0.362951
1907	Delete the selected search provider.	තෝරාගත් සෙවුම් සේවාදායකයා මකන්න.	0.16850327294969247	0.544636
1909	Looking for additional files to install...	ස්ථාපනයට අවශ්‍ය අමතර ගොනුවක් පිරික්සමින්...	0.16844958776800922	0.483087
1910	Sets the initial tooltip for the tray icon	තැටි අයිකනය සඳහා තනි ටූල්ටිපයක් සකසයි	0.16840325578914417	0.637393
1911	Screen saver timeout	තිර සුරැකුම කල් ඉකුත්විය	0.16834688072503923	0.549524
1912	Use this button to stop the current search.	වත්මන් සෙවුම නැවැත්වීම සඳහා මෙම බොත්තම භාවිත කරන්න@ action: button remove the selected item from a list	0.16834226409537223	0.543269
